h,beta_gpr,se_gpr,lb_gpr,ub_gpr,beta_event,se_event,lb_event,ub_event,nobs,impulse,outcome,outcome_label,specification,gpr_test_series
6,4.57860154259392,3.3926836633653,-1.0018664861915,10.1590695713793,4.03799797208542,2.96904372994156,-0.845644375686477,8.92164031985732,134,n_EnergySanction_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
7,4.2733422709752,3.90684691856019,-2.15284905296271,10.6995335949131,5.10173480350929,3.6104677787282,-0.836956217323214,11.0404258243418,133,n_EnergySanction_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
8,3.93300421103925,3.64436996830506,-2.06145094928035,9.92745937135886,2.26342449797609,2.73245710826376,-2.23106748704089,6.75791648299306,132,n_EnergySanction_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
9,4.2540363872705,3.22587117134515,-1.05204950899476,9.56012228353576,2.30070214188883,2.34262336449254,-1.55257039577798,6.15397467955565,131,n_EnergySanction_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
10,2.85798852687741,2.45179517465348,-1.17485565869348,6.8908327124483,-0.194182415138848,2.23894704848857,-3.87692258839756,3.48855775811987,130,n_EnergySanction_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
11,2.26867165454695,1.90070917294945,-0.857716722358898,5.39506003145279,-0.116269158730842,3.00654642318415,-5.06159794750327,4.82905963004158,129,n_EnergySanction_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
12,2.6497330562039,2.02159731341594,-0.675498617003665,5.97496472941147,-2.41143440724191,4.18527667448958,-9.29560192507149,4.47273311058768,128,n_EnergySanction_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
0,-0.441155444929116,1.38304003645377,-2.71605386510919,1.83374297525096,0.710910943528124,1.25687913325338,-1.35647125744332,2.77829314449957,140,n_EnergySanction_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
1,-1.55912007144419,2.12568312176514,-5.05555766402911,1.93731752114074,0.852203038713455,1.74033711238148,-2.01039677270548,3.71480285013239,139,n_EnergySanction_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
2,-1.14798104122238,1.75688603224296,-4.0378014034976,1.74183932105283,2.02053701303387,2.22049776495284,-1.63185678928645,5.6729308153542,138,n_EnergySanction_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
3,1.94576027062364,1.9764029096825,-1.30513322368506,5.19665376493235,3.19188802388173,1.79986843200213,0.231367905467563,6.1524081422959,137,n_EnergySanction_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
4,2.88404820166581,2.74968337175899,-1.63877846534012,7.40687486867174,2.11152349681318,2.54694091926801,-2.07782151187592,6.30086850550227,136,n_EnergySanction_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
5,5.42498075866322,3.20374600058079,0.155287529776624,10.6946739875498,4.12479438744281,2.34753229917926,0.263447370752072,7.98614140413355,135,n_EnergySanction_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
6,5.3451800613606,3.11071633255281,0.228507019343932,10.4618531033773,4.28013409584768,2.69709331537937,-0.156189626180638,8.716457817876,134,n_EnergySanction_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
7,4.52945468998911,3.43498077629512,-1.1205858984085,10.1794952783867,5.1957162181002,3.45000500633072,-0.479037029563614,10.870469465764,133,n_EnergySanction_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
8,4.03081107183779,3.45336912236789,-1.64947565429125,9.71109779796684,2.29650264984486,2.65265721519712,-2.06673019163111,6.65973549132083,132,n_EnergySanction_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
9,4.64496561121503,3.04142503742067,-0.357733392687369,9.64766461511743,2.40637410169862,2.4309417218346,-1.59216920636868,6.40491740976593,131,n_EnergySanction_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
10,3.39928671227756,2.30128491093515,-0.385990120122814,7.18456354467794,0.270771742841265,2.28894346544073,-3.49420521817579,4.03574870385832,130,n_EnergySanction_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
11,3.02489691424187,1.87690646594775,-0.0623394937209527,6.11213332220469,0.311905627967768,3.05352886158252,-4.71070239500724,5.33451365094278,129,n_EnergySanction_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
12,2.91151072068878,2.08697438593039,-0.52125666736364,6.34427810874121,-1.84040114707972,4.28636947029332,-8.89085151674575,5.21004922258632,128,n_EnergySanction_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
0,-0.218563283395335,1.04201316134144,-1.93252241115897,1.49539584436829,0.323046813245735,0.921907350679046,-1.19335583623192,1.83944946272339,140,n_EnergySanction_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
1,-0.747850480357069,1.77628008387539,-3.66957121880117,2.17387025808704,-0.288281501496679,1.1519400431671,-2.18305425953072,1.60649125653736,139,n_EnergySanction_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
2,-1.34484284334712,1.3223450434009,-3.5199068840664,0.830221197372162,0.852824082264649,1.19430614855955,-1.11163471788397,2.81728288241327,138,n_EnergySanction_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
3,0.0848433106264532,1.14059237426558,-1.79126419305747,1.96095081431038,2.11328230140738,1.01494811947806,0.443841205916311,3.78272339689845,137,n_EnergySanction_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
4,1.28974633614164,1.8680395066437,-1.78290522164988,4.36239789393317,1.41312194844784,1.28242976767866,-0.696287306228938,3.52253120312462,136,n_EnergySanction_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
5,2.74685695811425,1.98441757267416,-0.517219483685081,6.01093339991358,1.05667131866882,1.43862368919849,-1.30965407432762,3.42299671166526,135,n_EnergySanction_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
6,2.4320122438324,1.71055951564511,-0.381607779592815,5.24563226725761,1.84526359269769,1.59559833399591,-0.779262114133217,4.46978929952859,134,n_EnergySanction_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
7,2.14616774422066,1.61377636957233,-0.508258170358966,4.80059365880029,2.94770227231726,1.7731836357951,0.0310747377286971,5.86432980690583,133,n_EnergySanction_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
8,1.98644429764601,1.85085120559714,-1.05793502082795,5.03082361611996,1.47729823852268,1.80236216998936,-1.48732371386445,4.4419201909098,132,n_EnergySanction_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
9,2.19508114868824,1.94815649479898,-1.00935112765093,5.39951342502741,0.64859741493675,1.64691454370508,-2.06033594555568,3.35753077542918,131,n_EnergySanction_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
10,1.55256137874721,1.23923973537101,-0.485806594640188,3.5909293521346,-0.0353965803362872,1.3486747127015,-2.25376907310108,2.18297591242851,130,n_EnergySanction_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
11,1.00299083555319,1.15698408427805,-0.900078631796688,2.90606030290306,0.424329447872313,1.53774613519619,-2.10503785993575,2.95369675568038,129,n_EnergySanction_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
12,1.43901251870714,1.01152137284812,-0.224792080161022,3.10281711757531,0.159420901778548,2.53238498691422,-4.00598172878477,4.32482353234187,128,n_EnergySanction_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
0,0.0926800553935853,0.125398575561012,-0.113582246432493,0.298942357219664,0.00153406133553318,0.10427714190682,-0.169986573738032,0.173054696409099,140,n_EnergySanction_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
1,-0.0232714785287409,0.205520851231605,-0.361323196091201,0.314780239033719,-0.0734576503417452,0.121660128900551,-0.273570754619201,0.12665545393571,139,n_EnergySanction_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
2,-0.124456826897646,0.17039091978045,-0.404724949298117,0.155811295502824,-0.135700692346514,0.159310678240842,-0.397743439263062,0.126342054570034,138,n_EnergySanction_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
3,-0.384915382322294,0.182744370341098,-0.685503122682812,-0.0843276419617765,-0.149607499699955,0.161460554346455,-0.415186478126317,0.115971478726408,137,n_EnergySanction_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
4,-0.567366320126016,0.198880034947782,-0.894494866938111,-0.240237773313921,-0.167204857088948,0.263712300036801,-0.600972990276194,0.266563276098299,136,n_EnergySanction_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
5,-0.691335122471582,0.226287213173441,-1.06354446579266,-0.319125779150507,-0.322672550748154,0.24162446558908,-0.720109429332565,0.0747643278362559,135,n_EnergySanction_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
6,-0.642062268040462,0.230378595712185,-1.02100133676964,-0.263123199311287,-0.331452873241701,0.308842570159831,-0.839453694926115,0.176547948442712,134,n_EnergySanction_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
7,-0.493961112216516,0.22291729213665,-0.860627428697686,-0.127294795735346,-0.500991164647052,0.373048427070634,-1.11460122294273,0.112618893648622,133,n_EnergySanction_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
8,-0.289855017748508,0.213561194996052,-0.641131923913855,0.0614218884168387,-0.522701506398558,0.345149597587619,-1.09042207383139,0.0450190610342786,132,n_EnergySanction_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
9,-0.175024670971711,0.211550868707655,-0.522994884650231,0.17294554270681,-0.56923786941682,0.330227724556037,-1.11241413987275,-0.0260615989608904,131,n_EnergySanction_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
10,-0.10994753603091,0.206587838203447,-0.449754290983914,0.229859218922093,-0.382554834242591,0.305968777584513,-0.885828687786385,0.120719019301203,130,n_EnergySanction_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
11,0.129313313100543,0.184658303998712,-0.174422567978446,0.433049194179532,-0.00388948815466591,0.350580731144608,-0.580543475317174,0.572764499007842,129,n_EnergySanction_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
12,0.32109163782041,0.235881399838742,-0.0668987382347356,0.709082013875556,0.249563486868875,0.354205213914959,-0.333052243924267,0.832179217662016,128,n_EnergySanction_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
0,-0.255591160234601,0.198687396000839,-0.582402844176125,0.0712205237069227,-0.145576422504148,0.202188448323447,-0.478146825056661,0.186993980048364,140,n_EnergySanction_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
1,-0.0723858876559362,0.28455390742052,-0.540435414339791,0.395663639027919,-0.188389555195166,0.210070853433885,-0.533925360382682,0.15714624999235,139,n_EnergySanction_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
2,-0.376163733159223,0.288001790941811,-0.849884523558381,0.0975570572399349,-0.284608510824812,0.22649583569669,-0.657161007659918,0.0879439860102934,138,n_EnergySanction_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
3,-0.838940995972018,0.299529025898012,-1.3316224005976,-0.346259591346432,-0.181770603118692,0.268996548935221,-0.62423055227222,0.260689346034836,137,n_EnergySanction_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
4,-0.841148784543334,0.281681078073713,-1.30447292745648,-0.377824641630187,-0.201424112571038,0.393272707182639,-0.848300151361426,0.44545192621935,136,n_EnergySanction_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
5,-1.13883673155522,0.327469893947,-1.67747677433136,-0.600196688779085,-0.671033211041692,0.403241219701968,-1.33430599380481,-0.00776042827857493,135,n_EnergySanction_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
6,-1.24635874867847,0.336895573224596,-1.80050265420085,-0.692214843156102,-0.552983002973137,0.498516168245608,-1.37296913040588,0.267003124459602,134,n_EnergySanction_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
7,-1.0788121521035,0.345438402588018,-1.64700776148873,-0.510616542718279,-0.6117489202335,0.61790255233191,-1.62810817453922,0.404610334072214,133,n_EnergySanction_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
8,-0.676473385098688,0.339980134935528,-1.23569094313884,-0.117255827058534,-0.732699372258163,0.581686505572814,-1.68948853069833,0.224089786182008,132,n_EnergySanction_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
9,-0.367796453808106,0.28457565976045,-0.835881759907189,0.100288852290978,-1.03253054921517,0.493833084293997,-1.84481368902479,-0.220247409405559,131,n_EnergySanction_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
10,-0.154858551173517,0.362399404277547,-0.750952525704494,0.441235423357459,-0.483673788704794,0.442646118508003,-1.21176186218867,0.244414284779087,130,n_EnergySanction_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
11,0.307596707950867,0.246219175780206,-0.0973977963562067,0.712591212257941,0.173870107529034,0.524052679124301,-0.688119842442209,1.03586005750028,129,n_EnergySanction_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
12,0.603451096066908,0.278748685163678,0.144950310267478,1.06195188186634,0.640659072005819,0.57768245107243,-0.309544002866885,1.59086214687852,128,n_EnergySanction_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
0,0.0191913423670234,0.0917005286206992,-0.131642604728101,0.170025289462148,-0.0112214614470663,0.08111393710439,-0.144642015089536,0.122199092195403,140,n_EnergySanction_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
1,-0.259856830377847,0.112738453946716,-0.445295085249004,-0.07441857550669,-0.0131085522192024,0.144294144848485,-0.250451299721094,0.224234195282689,139,n_EnergySanction_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
2,-0.256467052821981,0.163542984308314,-0.525471323723978,0.0125372180800162,-0.0301056725248329,0.127332425617854,-0.239548874630889,0.179337529581223,138,n_EnergySanction_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
3,-0.0665271943340432,0.219703765517892,-0.427907729901044,0.294853341232958,-0.155381057554023,0.201520811695597,-0.48685329557773,0.176091180469685,137,n_EnergySanction_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
4,-0.0502651941502742,0.223344748258976,-0.417634613384615,0.317104225084066,-0.443963181337025,0.210024640360401,-0.789422972783009,-0.0985033898910418,136,n_EnergySanction_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
5,0.0509293171742681,0.208102255626831,-0.291368432770308,0.393227067118844,-0.529363788823115,0.265595520157884,-0.966229543456874,-0.0924980341893562,135,n_EnergySanction_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
6,0.225778218526475,0.182910874750202,-0.0750833972152604,0.526639834268211,-0.326971171504531,0.198657173798865,-0.653733144347522,-0.000209198661539511,134,n_EnergySanction_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
7,0.222638265342802,0.133550243919883,0.00296766225092826,0.442308868434676,-0.380031465529983,0.154858796672894,-0.634751518902733,-0.125311412157233,133,n_EnergySanction_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
8,0.175014289402096,0.157307262032328,-0.0837331310975838,0.433761709901776,-0.382596046321999,0.187931479660759,-0.691715822260355,-0.0734762703836434,132,n_EnergySanction_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
9,0.313585138621651,0.192079766469426,-0.0023579619195751,0.629528239162878,-0.159906512137023,0.227182303473821,-0.533588147985128,0.213775123711083,131,n_EnergySanction_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
10,0.32966223824283,0.198121371427677,0.00378158187341582,0.655542894612244,0.0623394431377804,0.212837192909384,-0.287746585569389,0.41242547184495,130,n_EnergySanction_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
11,0.383143665472025,0.224129042442668,0.0144841971050423,0.751803133839007,0.469328920538244,0.160583119141755,0.205193194590748,0.733464646485739,129,n_EnergySanction_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
12,0.248505843614139,0.259397565475853,-0.1781651827812,0.675176870009477,0.580490831785522,0.163807704319737,0.311051135212609,0.849930528358436,128,n_EnergySanction_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
0,-1.14540101370751,1.25017172567861,-3.20175051100216,0.910948483587136,-1.52535426700436,1.77324089765237,-4.44207598896655,1.39136745495782,140,n_ProducerRegionRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
1,-2.45677072185112,1.81768990318258,-5.44660455177405,0.533063108071818,-1.7268700450626,2.30120674804327,-5.51201831094678,2.05827822082157,139,n_ProducerRegionRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
2,-1.85887963706528,1.69309538167798,-4.6437737163931,0.926014442262537,-3.83078460160583,2.1862975113697,-7.42692399277727,-0.234645210434401,138,n_ProducerRegionRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
3,1.99198476705724,2.18689311829297,-1.60513431032218,5.58910384443665,-0.859627913735687,2.54903751611861,-5.05242151735876,3.33316568988738,137,n_ProducerRegionRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
4,3.52989704021332,3.33725311018922,-1.95939584213649,9.01918992256314,2.59138281966061,4.42591276027269,-4.68859583664473,9.87136147596595,136,n_ProducerRegionRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
5,5.88400755440245,3.57608340695935,0.00187379218437922,11.7661413166205,2.14231078587021,3.42362424350755,-3.48904996838218,7.7736715401226,135,n_ProducerRegionRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
6,5.09135026219612,3.51337249471846,-0.687633228573077,10.8703337529653,1.0151267384857,3.24261649004136,-4.31850275597149,6.34875623294289,134,n_ProducerRegionRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
7,5.21659464463366,4.11833551112798,-1.55746445784825,11.9906537471156,2.1945075124251,3.83400495686147,-4.11186944661841,8.50088447146862,133,n_ProducerRegionRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
8,4.93673066174819,3.95922388606265,-1.57561310715487,11.4490744306512,1.74036337228336,4.15572814289898,-5.09520113618833,8.57592788075505,132,n_ProducerRegionRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
9,4.98156232905504,3.40149140493398,-0.613393145394877,10.576517803505,0.568074566635821,4.288485109963,-6.48585572061421,7.62200485388585,131,n_ProducerRegionRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
10,3.37688651101746,2.60180289649675,-0.902698419898068,7.65647144193299,-1.12782119266384,4.50403692990021,-8.53630267273358,6.2806602874059,130,n_ProducerRegionRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
11,2.73257717830196,1.97270365617716,-0.51223158546148,5.9773859420654,-0.864362559576985,3.35296461189594,-6.37949856249395,4.65077344333998,129,n_ProducerRegionRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
12,2.38901110690058,2.10129023582773,-1.06730375877837,5.84532597257953,-5.08634690744786,3.44737511593637,-10.7567743703581,0.584080555462331,128,n_ProducerRegionRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
0,-0.5357045238482,1.30237162404773,-2.67791521330179,1.60650616560539,-0.786631405655727,1.88242062072991,-3.88293779111157,2.30967497980011,140,n_ProducerRegionRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
1,-1.77823511904226,1.94159249762509,-4.97187058082265,1.41540034273813,-1.81547101897295,2.34122073948881,-5.66643644381512,2.03549440586923,139,n_ProducerRegionRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
2,-1.56328047989965,1.69358666382561,-4.34898264644985,1.22242168665056,-3.11800786765988,2.14255024287232,-6.64218940557418,0.406173670254422,138,n_ProducerRegionRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
3,2.34256110059323,2.11398182071172,-1.13462956451392,5.81975176570039,-0.628229110406325,2.41934649880167,-4.60769997381261,3.35124175299996,137,n_ProducerRegionRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
4,3.87536490239386,3.23368554871806,-1.44357450083561,9.19430430562333,2.16780351032868,4.27478016933081,-4.86358415561533,9.1991911762727,136,n_ProducerRegionRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
5,5.93026294162482,3.36243862403096,0.399543575485776,11.4609823077639,1.59990504006237,2.93192335553644,-3.22267972523547,6.4224898053602,135,n_ProducerRegionRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
6,5.75994524906864,3.13215893572954,0.608002263445441,10.9118882346918,0.945311140575614,2.94378105401721,-3.89677780307562,5.78740008422684,134,n_ProducerRegionRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
7,5.40006278551629,3.56377215543449,-0.461820769978799,11.2619463410114,2.28402880808607,3.65443854925866,-3.72698769413331,8.29504531030545,133,n_ProducerRegionRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
8,5.12157752335383,3.66180437131053,-0.901554677983064,11.1447097246907,2.52262328319915,3.64301816969196,-3.46960836626879,8.51485493266709,132,n_ProducerRegionRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
9,5.2691728297736,3.16286103958581,0.0667293772673752,10.4716162822798,0.770348750002443,3.69698195038746,-5.3106454198665,6.85134291987138,131,n_ProducerRegionRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
10,3.75062690192814,2.37920351369257,-0.162814626824763,7.66406843068104,-1.09016718898916,3.94844182445083,-7.584776044744,5.40444166676568,130,n_ProducerRegionRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
11,3.52972123561771,2.01250519828105,0.219444760966425,6.83999771026899,0.00415657388229987,3.01803989674181,-4.96007729655771,4.96839044432231,129,n_ProducerRegionRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
12,2.77314798115812,2.24822811700967,-0.924858191319515,6.47115415363576,-4.22560178237461,3.44640125404474,-9.89442738502021,1.44322382027099,128,n_ProducerRegionRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
0,-0.268064676065534,1.03878753663228,-1.97671812332712,1.44058877119605,-0.012675211749003,1.39589809757237,-2.30872326039557,2.28337283689757,140,n_ProducerRegionRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
1,-0.908288214772296,1.71361369924097,-3.72693192316254,1.91035549361794,-0.818471931108151,1.61340445403915,-3.4722860990741,1.8353422368578,139,n_ProducerRegionRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
2,-1.72775718239804,1.27294838858963,-3.82157095629174,0.366056591495651,-2.09122439212429,1.1211389019997,-3.93533378139488,-0.247115002853693,138,n_ProducerRegionRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
3,0.262304766044435,1.21690206367635,-1.73932100703834,2.26393053912721,-0.0523730254478675,1.21905579247116,-2.05754136715026,1.95279531625452,137,n_ProducerRegionRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
4,1.68828377008827,2.08816535567312,-1.74644258886506,5.12301012904161,1.36525306420564,2.27536854610472,-2.377395141506,5.10790126991729,136,n_ProducerRegionRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
5,2.93604569320749,2.08226577489102,-0.488976718898924,6.3610681053139,0.841908191879172,2.00397972657655,-2.45434512971749,4.13816151347583,135,n_ProducerRegionRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
6,2.91490211326236,1.66454070068736,0.176976304528409,5.65282792199631,1.46306092443071,1.76976677035482,-1.44794636664561,4.37406821550703,134,n_ProducerRegionRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
7,2.59108015604407,1.65148400852926,-0.125369305237638,5.30752961732578,1.12224517644601,1.98500489990927,-2.1427973326862,4.38728768557823,133,n_ProducerRegionRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
8,2.56987009409428,1.92683254557356,-0.599487407020531,5.73922759520909,1.36244396540591,1.8643314487839,-1.70410837996599,4.4289963107778,132,n_ProducerRegionRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
9,2.22397442313145,2.07064926598625,-1.18194053217043,5.62988937843334,-1.15950184587617,2.36557949304628,-5.05053385485537,2.73153016310303,131,n_ProducerRegionRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
10,1.59013152923226,1.21283604611063,-0.404806240110291,3.58506929857481,-1.43678595773903,2.55536449091047,-5.63998650879613,2.76641459331806,130,n_ProducerRegionRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
11,1.18722075036058,1.29500258634664,-0.942868950703235,3.3173104514244,0.107993216772149,1.97470313486844,-3.14010439676864,3.35609083031294,129,n_ProducerRegionRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
